sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.1452;2.6049;9.9598;1.3972;1.0648;10.6377;0.748;1.5401;-0.678;-11.1;-29.1;-21.8;164.71;-7.74;-10.06;0.4;31.142;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;544787;2014-11-08 14:03:03:176
0.9194;1.5323;10.8791;0.6785;2.4597;10.4351;1.0147;-0.0579;-0.7127;-15.8;-29.1;-22.0;148.95;-14.95;-7.07;0.4;31.921;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;545287;2014-11-08 14:03:03:676
-0.1532;1.6855;10.8791;0.2835;1.776;10.7394;-0.4367;-0.0905;0.1397;-8.0;-28.9;-24.2;165.5;-9.94;-4.03;0.4;30.87;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;545788;2014-11-08 14:03:04:177
-0.7661;1.379;10.5727;-0.1138;1.8197;10.6166;-0.1927;0.3255;0.1093;-11.0;-28.1;-25.0;154.28;-9.73;0.61;0.4;31.598;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;546288;2014-11-08 14:03:04:677
1.0726;0.7661;9.0404;0.4245;1.2866;10.5877;0.6481;-0.5205;-1.5473;-16.2;-26.7;-24.5;145.38;-7.42;0.87;0.4;32.126;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;546788;2014-11-08 14:03:05:177
-0.3065;3.2178;12.1049;0.2702;2.5537;9.9541;-0.7299;0.0511;-0.454;-15.1;-27.4;-22.1;151.67;-8.82;-2.55;0.4;31.621;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;547288;2014-11-08 14:03:05:677
0.4597;3.2178;10.7259;0.1198;2.2705;9.8411;0.3399;0.9472;0.8848;-17.2;-27.3;-21.3;142.14;-12.99;-0.7;0.4;31.393;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;547788;2014-11-08 14:03:06:177
0.3065;3.371;9.5001;0.4436;2.5491;10.5148;-0.1372;0.8219;-1.0147;-13.9;-29.6;-20.4;151.6;-13.62;-2.42;0.4;31.066;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;548289;2014-11-08 14:03:06:678
-0.7661;2.7581;9.6533;0.6367;3.976;10.0526;-1.4029;-1.2179;-0.3993;-18.1;-28.6;-19.4;144.45;-20.56;-3.27;0.4;32.646;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;548789;2014-11-08 14:03:07:178
1.6855;3.5242;9.8065;0.4506;2.9159;10.011;1.2349;0.6084;-0.2045;-24.7;-22.1;-19.4;122.74;-16.22;-2.58;0.4;31.687;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;549289;2014-11-08 14:03:07:678
0.9194;2.9113;9.8065;0.744;2.2293;10.3854;0.1754;0.682;-0.5789;-27.2;-17.6;-19.8;116.26;-16.85;-7.23;0.4;32.267;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;549789;2014-11-08 14:03:08:178
0.7661;3.5242;10.113;1.4644;3.7262;9.6539;-0.6983;-0.202;0.4591;-28.6;-13.9;-20.7;101.97;-18.56;-6.19;0.4;31.551;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;550290;2014-11-08 14:03:08:679
1.992;2.7581;9.6533;0.3268;2.2807;10.1761;1.6651;0.4774;-0.5228;-28.7;-0.4;-25.0;78.63;-12.63;-1.84;0.4;32.98;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;550791;2014-11-08 14:03:09:180
0.6129;2.1452;9.8065;0.8841;1.9378;10.8709;-0.2711;0.2074;-1.0644;-28.7;-8.6;-25.0;87.5;-13.25;-8.9;0.4;33.751;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;551291;2014-11-08 14:03:09:680
-0.6129;2.4516;9.5001;0.8504;2.1719;10.2642;-1.4633;0.2797;-0.7641;-25.9;-24.7;-19.1;123.66;-7.84;-1.51;0.4;32.872;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;551791;2014-11-08 14:03:10:180
1.8387;2.9113;10.8791;0.492;2.9874;9.6935;1.3467;-0.076;1.1856;-21.7;-27.2;-19.8;126.97;-16.17;1.14;0.4;31.71;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;552291;2014-11-08 14:03:10:680
1.992;3.371;10.113;0.9519;1.92;10.0845;0.4198;1.4634;-0.4843;-10.3;-30.3;-19.8;161.73;-11.28;-7.38;0.4;30.509;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;552791;2014-11-08 14:03:11:180
0.9194;2.7581;9.5001;0.6406;3.1412;10.7919;-0.3748;-0.9011;-1.068;-12.9;-30.0;-20.0;154.45;-17.75;-6.81;0.4;31.376;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;553291;2014-11-08 14:03:11:680
0.4597;2.7581;9.9598;0.896;2.7745;10.417;-0.4281;-1.031;-0.7711;-11.0;-31.0;-20.0;155.54;-14.81;-2.1;0.4;30.841;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;553792;2014-11-08 14:03:12:181
-0.7661;3.6774;11.6453;0.7887;3.0168;9.7449;-1.0409;-0.5924;-0.8336;-11.3;-30.9;-20.3;158.29;-17.15;-4.63;0.4;30.73;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;554292;2014-11-08 14:03:12:681
-0.1532;3.0645;10.8791;0.0259;3.0107;9.9338;-0.3636;-1.4013;0.791;-14.0;-30.9;-18.2;149.65;-17.47;0.55;0.4;30.816;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;554792;2014-11-08 14:03:13:181
1.992;4.2904;10.4194;0.8122;2.8406;9.9193;1.4385;1.6812;0.268;-15.7;-30.6;-18.8;149.31;-15.93;-4.68;0.4;30.702;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;555292;2014-11-08 14:03:13:681
2.2984;3.2178;10.4194;1.04;2.8707;9.8017;1.4416;-0.0794;0.4639;-23.2;-27.2;-17.6;130.75;-20.4;-5.21;0.4;31.573;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;555792;2014-11-08 14:03:14:181
1.2258;2.6049;9.5001;1.371;2.9013;10.1706;0.1655;-0.2388;-0.8085;-19.9;-25.9;-20.3;137.78;-15.79;-7.68;0.4;31.872;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;556292;2014-11-08 14:03:14:681
0.0;2.7581;9.3468;1.2367;2.8607;10.5187;-1.4029;0.016;-1.0994;-24.1;-22.3;-20.6;125.17;-15.12;-6.71;0.4;32.157;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;556792;2014-11-08 14:03:15:181
0.3065;1.8387;11.0323;1.2085;2.437;9.9982;-1.1914;-0.6303;0.9666;-22.2;-23.8;-20.2;129.26;-14.76;-3.51;0.4;32.525;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;557293;2014-11-08 14:03:15:682
1.2258;3.9839;10.8791;0.7216;2.6777;9.9547;0.5042;1.4595;0.3115;-19.9;-27.8;-19.6;139.29;-15.02;-4.15;0.4;32.222;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;557793;2014-11-08 14:03:16:182
1.992;3.5242;9.9598;0.4765;2.84;10.0022;1.8219;0.531;-0.1957;-22.3;-25.6;-19.6;129.93;-20.03;-4.68;0.4;32.892;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;558294;2014-11-08 14:03:16:683
0.4597;-0.4597;10.4194;1.3167;0.1576;9.2815;-0.5505;-1.2302;1.5976;-16.3;-19.8;-30.1;143.18;-9.42;-9.52;0.4;34.115;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;558794;2014-11-08 14:03:17:183
-2.2984;-6.1291;9.3468;-1.0827;-3.6851;10.7345;-1.3689;-2.5972;-2.6135;-9.4;5.0;-36.8;105.73;11.63;0.11;0.4;32.849;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;559294;2014-11-08 14:03:17:683
-1.6855;-6.5888;6.742;-2.6931;-7.2008;7.6437;0.5479;-0.4606;-1.3614;4.0;2.2;-37.9;159.1;41.62;19.41;0.4;33.899;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;559794;2014-11-08 14:03:18:183
-2.9113;-6.5888;6.742;-1.9667;-5.9114;8.1189;-0.7914;-0.3709;1.0747;1.6;-0.9;-37.9;162.66;35.28;13.62;0.4;35.676;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;560294;2014-11-08 14:03:18:683
-3.2178;-7.0484;8.4275;-2.4084;-6.515;6.9877;-0.9626;-0.6867;1.8995;7.7;-2.3;-38.1;169.5;37.98;18.82;0.4;36.423;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;560794;2014-11-08 14:03:19:183
-2.4516;-6.742;8.8872;-2.7078;-6.1988;7.7473;-0.0503;-1.6158;1.5996;19.4;6.7;-33.8;198.22;38.07;20.34;0.4;34.242;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;561294;2014-11-08 14:03:19:683
-2.1452;-5.6694;4.75;-3.2755;-7.0794;7.5889;1.2835;0.3374;-0.6937;7.4;-7.6;-36.9;170.59;37.26;18.04;0.4;34.467;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;561795;2014-11-08 14:03:20:184
-2.2984;-6.1291;6.742;-2.6129;-7.2539;7.4867;1.0806;0.8184;0.7876;21.0;6.8;-33.0;201.02;44.2;20.2;0.4;33.889;19.5193;-96.91512;;;145.1613;91.4;66.0;3.0;562297;2014-11-08 14:03:20:686
-5.6694;-7.0484;6.1291;-2.1411;-6.6275;8.9097;-3.5283;-0.421;-2.7806;8.7;-4.8;-37.0;180.23;35.88;13.51;0.4;33.82;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;562798;2014-11-08 14:03:21:187
-2.2984;-5.9759;6.8952;-2.5125;-7.1671;6.6963;-0.0924;0.5784;1.1183;10.4;0.9;-37.1;160.4;43.63;28.55;0.4;34.429;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;563298;2014-11-08 14:03:21:687
-2.6049;-6.742;8.7339;-2.2254;-6.3875;7.6171;-0.3795;-0.3545;1.1168;15.4;6.2;-35.6;192.36;38.83;16.29;0.4;34.256;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;563799;2014-11-08 14:03:22:188
-2.6049;-6.5888;6.1291;-3.883;-6.3782;7.7722;1.2782;-0.2105;-1.6431;0.4;-2.8;-38.2;150.87;35.81;20.0;0.4;33.854;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;564305;2014-11-08 14:03:22:694
-2.9113;-6.2823;7.5081;-2.4938;-7.2319;6.46;-0.4176;0.9496;1.0481;7.5;2.9;-37.5;162.91;46.11;25.22;0.4;34.133;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;564805;2014-11-08 14:03:23:194
-3.0645;-6.1291;5.8226;-2.9671;-6.3806;8.2708;-0.0975;0.2515;-2.4482;5.0;-7.8;-37.9;164.08;35.99;19.74;0.4;33.866;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;565310;2014-11-08 14:03:23:699
-2.6049;-5.6694;6.8952;-2.4872;-7.0318;6.9625;-0.1176;1.3624;-0.0673;11.7;0.6;-37.7;166.58;45.81;27.0;0.4;34.866;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;565810;2014-11-08 14:03:24:199
-3.9839;-6.1291;7.2017;-2.4068;-6.1934;8.0317;-1.5771;0.0643;-0.8301;10.9;4.3;-37.3;174.98;36.47;19.13;0.4;34.944;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;566311;2014-11-08 14:03:24:700
-2.6049;-7.6613;8.2743;-3.716;-6.6771;6.2733;1.1111;-0.9842;2.0009;0.3;0.4;-37.3;138.61;39.53;29.29;0.4;36.111;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;566811;2014-11-08 14:03:25:200
-1.8387;-5.9759;8.2743;-2.4054;-7.0992;7.4616;0.5667;1.1233;0.8126;4.4;4.2;-38.3;160.47;42.16;17.87;0.4;35.823;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;567311;2014-11-08 14:03:25:700
-4.1371;-5.9759;7.0484;-2.8297;-7.1339;8.1989;-1.3074;1.158;-1.1505;-8.5;2.0;-38.5;134.5;39.44;19.04;0.4;34.43;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;567812;2014-11-08 14:03:26:201
-1.6855;-5.8226;6.742;-1.9333;-7.3219;6.9343;0.2478;1.4993;-0.1923;-5.0;4.1;-38.1;124.38;41.5;24.98;0.4;35.739;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;568318;2014-11-08 14:03:26:707
-3.0645;-6.1291;8.121;-3.2581;-5.0559;7.3577;0.1936;-1.0732;0.7633;-9.2;13.0;-37.7;103.2;32.14;23.88;0.4;36.766;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;568818;2014-11-08 14:03:27:207
-2.1452;-9.0404;8.2743;-4.5064;-7.1722;6.5228;2.3613;-1.8681;1.7514;-18.6;11.4;-33.0;96.86;37.54;27.26;0.4;38.084;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;569319;2014-11-08 14:03:27:708
-2.2984;-6.1291;7.5081;-2.4624;-6.947;7.5682;0.164;0.8179;-0.0601;-6.3;8.9;-36.3;132.55;44.29;19.0;0.4;36.461;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;569819;2014-11-08 14:03:28:208
-3.9839;-6.8952;6.742;-2.4281;-7.1689;8.4411;-1.5558;0.2737;-1.6991;-3.6;8.4;-37.6;136.13;37.59;16.47;0.4;39.027;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;570319;2014-11-08 14:03:28:708
-3.0645;-7.0484;7.9678;-3.4162;-6.669;5.8293;0.3517;-0.3795;2.1385;1.6;4.1;-37.6;140.07;44.63;30.37;0.4;37.681;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;570819;2014-11-08 14:03:29:208
-2.6049;-6.4355;5.9759;-3.5839;-7.0322;7.0112;0.9791;0.5966;-1.0353;6.9;3.4;-38.0;162.52;39.33;20.66;0.4;36.961;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;571320;2014-11-08 14:03:29:709
-3.6774;-6.5888;6.2823;-1.8516;-4.8104;0.5979;-1.8258;-1.7784;5.6844;8.0;5.2;-38.0;115.41;67.98;72.1;0.4;34.972;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;571820;2014-11-08 14:03:30:209
-4.5968;-7.3549;7.0484;-4.3107;-6.9386;6.3451;-0.2862;-0.4163;0.7034;4.0;4.2;-38.2;139.85;39.23;30.63;0.4;34.47;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;572320;2014-11-08 14:03:30:709
-2.7581;-6.5888;6.8952;-3.4592;-7.2157;5.958;0.7011;0.627;0.9372;6.1;3.1;-38.4;149.06;43.1;29.43;0.4;33.919;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;572820;2014-11-08 14:03:31:209
-4.5968;-6.8952;5.6694;-3.1394;-6.9921;6.9325;0.1924;0.0951;-1.2756;10.2;4.0;-38.0;165.11;43.26;23.96;0.4;36.457;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;573320;2014-11-08 14:03:31:709
-3.9839;-6.8952;6.2823;-4.8945;-6.9384;5.2199;0.9106;0.0432;1.0624;8.8;4.2;-37.8;137.43;44.34;42.78;0.4;35.911;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;573820;2014-11-08 14:03:32:209
-4.9033;-7.3549;5.3629;-4.5661;-6.7971;5.9209;-0.3372;-0.5578;-0.5579;10.7;5.2;-37.2;145.93;42.27;37.64;0.4;33.364;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;574321;2014-11-08 14:03:32:710
-4.5968;-6.742;5.5162;-4.9011;-7.1076;5.3008;-0.0022;0.3656;-0.0911;10.9;5.2;-37.0;138.66;43.85;43.9;0.4;35.207;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;574822;2014-11-08 14:03:33:211
-4.5968;-6.5888;5.9759;-4.6226;-6.7831;5.7229;-0.101;0.2147;0.5135;11.7;4.6;-36.6;144.99;43.04;40.12;0.4;35.705;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;575322;2014-11-08 14:03:33:711
-4.5968;-6.5888;6.1291;-4.6432;-6.7014;5.9816;0.0464;0.1127;0.1475;12.4;3.7;-36.6;148.14;41.51;37.82;0.4;39.516;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;575823;2014-11-08 14:03:34:212
-4.5968;-6.8952;6.5888;-4.8057;-6.6514;6.0086;0.2089;-0.2438;0.5801;13.0;3.2;-36.2;150.78;41.1;38.27;0.4;37.307;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;576326;2014-11-08 14:03:34:715
-4.75;-6.5888;5.5162;-4.8771;-6.6548;6.123;0.127;0.066;-0.6069;12.8;3.4;-36.4;149.96;40.37;38.54;0.4;39.463;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;576826;2014-11-08 14:03:35:215
-5.0565;-5.8226;5.9759;-4.9228;-6.6794;5.8835;-0.1337;0.8568;0.0924;13.5;2.2;-36.6;149.25;41.32;40.97;0.4;36.891;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;577327;2014-11-08 14:03:35:716
-5.5162;-7.0484;6.1291;-5.8087;-5.7449;5.4632;0.2925;-1.3035;0.6659;21.8;1.4;-32.7;163.14;36.34;43.52;0.4;39.602;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;577827;2014-11-08 14:03:36:216
-5.9759;-6.5888;3.8307;-5.7712;-6.9795;4.527;-0.2046;0.3908;-0.6963;26.1;1.0;-29.2;165.25;43.58;51.89;0.4;42.485;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;578327;2014-11-08 14:03:36:716
-6.1291;-6.4355;5.5162;-6.2415;-6.6555;3.6622;0.1124;0.22;1.854;25.6;0.1;-29.3;154.73;42.6;59.6;0.4;40.867;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;578827;2014-11-08 14:03:37:216
-6.4355;-6.4355;4.1371;-5.575;-6.5193;6.229;-0.8606;0.0838;-2.0919;25.3;0.6;-29.0;172.02;38.52;45.59;0.4;39.164;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;579327;2014-11-08 14:03:37:716
-5.6694;-6.8952;5.3629;-5.9375;-6.5044;4.8487;0.2681;-0.3908;0.5142;19.9;1.2;-31.4;152.63;40.31;50.76;0.4;40.65;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;579833;2014-11-08 14:03:38:222
-5.9759;-6.5888;4.9033;-5.3294;-6.7316;5.0596;-0.6465;0.1429;-0.1563;17.7;2.2;-33.3;153.82;41.93;45.74;0.4;39.45;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;580333;2014-11-08 14:03:38:722
-5.8226;-6.8952;4.5968;-5.7545;-6.7622;4.7618;0.3915;0.0203;-0.0117;15.2;5.8;-34.1;138.43;41.72;49.07;0.4;36.877;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;580833;2014-11-08 14:03:39:222
-5.6694;-6.5888;4.4436;-5.6922;-6.6874;4.6055;0.0228;0.0986;-0.1619;16.1;5.8;-34.3;138.98;42.57;50.62;0.4;36.108;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;581333;2014-11-08 14:03:39:722
-5.8226;-6.5888;4.9033;-5.7059;-6.8594;4.53;-0.1168;0.2707;0.3733;16.5;6.0;-34.3;140.17;43.27;51.55;0.4;37.973;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;581834;2014-11-08 14:03:40:223
-6.2823;-6.4355;4.9033;-5.8002;-6.699;4.5007;-0.0225;0.2634;-0.0571;17.8;5.2;-33.9;142.5;42.63;51.63;0.4;35.602;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;582334;2014-11-08 14:03:40:723
-6.1291;-6.742;4.75;-6.1322;-6.4379;4.6;-0.1501;0.0024;-0.1564;19.1;3.9;-33.3;142.36;40.02;53.12;0.4;34.969;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;582834;2014-11-08 14:03:41:223
-5.6694;-6.8952;4.5968;-6.2012;-6.4743;4.5488;0.0721;-0.2677;0.0481;20.0;3.5;-33.1;144.03;40.52;53.49;0.4;34.395;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;583334;2014-11-08 14:03:41:723
-6.1291;-6.4355;4.4436;-5.9981;-6.5606;4.4621;0.0222;0.1251;0.4411;20.0;3.5;-33.1;144.75;41.27;53.35;0.4;34.185;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;583834;2014-11-08 14:03:42:223
-5.8226;-6.5888;4.2904;-6.3488;-6.3144;4.4074;-0.24;-0.1211;0.3427;19.8;3.9;-32.9;140.73;39.25;55.23;0.4;34.909;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;584334;2014-11-08 14:03:42:723
-5.9759;-6.5888;4.5968;-6.3082;-6.4901;4.247;0.1792;0.2078;-0.1099;19.2;4.3;-33.1;139.06;40.29;55.75;0.4;35.887;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;584834;2014-11-08 14:03:43:223
-6.2823;-5.9759;4.9033;-6.2429;-6.2423;4.5072;-0.1927;0.1133;0.396;18.1;4.3;-33.7;137.55;39.03;54.17;0.4;41.863;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;585334;2014-11-08 14:03:43:723
-7.0484;-4.2904;9.0404;-6.452;-5.5768;6.0494;-0.5964;1.2864;2.991;2.9;-1.0;-37.0;121.88;32.23;46.84;0.4;41.922;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;585835;2014-11-08 14:03:44:224
-1.0726;-2.6049;9.5001;-5.1482;-3.1257;9.2637;4.0756;0.5209;0.2364;-20.4;-4.9;-34.4;102.39;18.18;33.53;0.4;33.665;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;586335;2014-11-08 14:03:44:724
0.3065;1.5323;10.7259;-0.5143;-0.7709;10.2201;1.5869;2.7629;0.1994;-25.1;-8.9;-28.7;112.7;4.31;2.88;0.0;34.806;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;586835;2014-11-08 14:03:45:224
0.6129;2.2984;10.2662;0.2919;1.5178;10.545;0.0145;0.3209;0.1809;-27.6;-10.0;-24.8;102.85;-8.19;-1.59;0.0;36.859;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;587336;2014-11-08 14:03:45:725
1.0726;2.7581;9.6533;0.7728;2.4667;10.2394;0.2998;0.2914;-0.5861;-27.7;-11.4;-24.1;100.02;-13.51;-4.32;0.0;36.655;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;587836;2014-11-08 14:03:46:225
1.5323;2.6049;9.5001;0.9669;2.4033;10.1863;0.5654;-0.1049;0.6928;-28.3;-13.4;-23.0;104.85;-13.22;-5.42;0.0;36.67;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;588336;2014-11-08 14:03:46:725
1.5323;2.1452;10.2662;1.276;2.6136;10.0914;0.2563;-0.4684;0.1748;-28.3;-14.4;-22.4;106.39;-13.79;-7.27;0.0;34.664;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;588836;2014-11-08 14:03:47:225
1.379;2.6049;10.113;0.8348;2.4743;10.5641;0.5442;0.1306;-0.4511;-28.3;-14.6;-22.6;110.29;-12.12;-5.88;0.0;32.756;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;589337;2014-11-08 14:03:47:726
1.379;2.2984;10.2662;1.1674;2.5272;9.9795;0.2116;-0.2288;0.2867;-28.5;-14.4;-22.4;107.25;-14.84;-6.38;0.0;34.234;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;589837;2014-11-08 14:03:48:226
1.379;2.6049;10.7259;1.2898;2.5492;10.0921;0.0892;0.0557;0.6338;-28.7;-14.6;-22.2;108.92;-13.68;-7.1;0.0;34.23;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;590338;2014-11-08 14:03:48:727
1.379;3.371;10.113;1.2669;3.0634;10.0672;0.1121;0.3075;0.0458;-29.4;-10.3;-22.0;95.84;-15.84;-7.31;0.0;35.109;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;590839;2014-11-08 14:03:49:228
1.2258;3.371;9.8065;1.3209;3.1831;10.0955;-0.0951;0.1879;-0.289;-30.0;-7.2;-22.4;90.06;-17.24;-7.39;0.0;35.672;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;591339;2014-11-08 14:03:49:728
1.6855;3.8307;9.6533;1.4049;3.4116;9.9456;0.2806;0.419;-0.2923;-30.6;-7.4;-23.0;85.65;-18.76;-8.04;0.0;33.323;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;591839;2014-11-08 14:03:50:228
1.8387;3.371;9.8065;1.6072;3.5897;9.7632;0.2315;-0.2187;0.0433;-30.8;-6.4;-23.2;81.55;-20.07;-9.83;0.0;38.793;19.51936;-96.912994;;;7622.5806;91.4;66.0;3.0;592340;2014-11-08 14:03:50:729
1.5323;3.8307;9.8065;1.6284;3.6041;9.8095;-0.0801;0.1636;0.3011;-31.0;-6.6;-23.0;82.7;-19.3;-9.08;0.0;41.246;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;593041;2014-11-08 14:03:51:430
1.0726;3.8307;9.9598;1.4644;3.8389;9.6819;-0.3918;-0.0082;0.2779;-30.7;-8.2;-22.8;84.76;-21.28;-8.67;0.0;35.983;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;593543;2014-11-08 14:03:51:932
1.8387;3.6774;10.113;1.3516;3.8386;9.6719;0.4872;-0.1611;0.4411;-30.5;-8.8;-22.8;86.82;-21.46;-7.96;0.0;42.349;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;594045;2014-11-08 14:03:52:434
1.8387;3.8307;10.113;1.6923;3.8077;9.631;0.2996;0.1762;0.9416;-30.5;-12.2;-22.4;88.64;-20.95;-9.92;0.0;43.231;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;594545;2014-11-08 14:03:52:934
0.9194;3.9839;10.113;0.9226;4.2624;9.5124;-0.1565;-0.2785;0.7538;-29.9;-12.5;-22.4;92.78;-22.33;-7.62;0.0;44.913;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;595045;2014-11-08 14:03:53:434
0.4597;3.6774;10.4194;0.4804;4.1533;9.8632;0.439;-0.4759;-0.5163;-29.3;-8.4;-23.7;84.93;-22.81;-2.79;0.0;34.377;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;595546;2014-11-08 14:03:53:935
2.4516;3.6774;8.2743;0.8737;3.4553;9.9578;0.8578;0.5598;-0.239;-29.5;-6.8;-23.9;85.68;-19.07;-5.01;0.0;34.049;19.51936;-96.912994;;;7622.5806;91.4;65.0;3.0;596046;2014-11-08 14:03:54:435
